outcome,model,term,estimate,std.error,statistic,p.value
c_stunting,m1c,factor(sdist)107,0.13034964365318646,0.16090502131343523,0.8101030197141681,0.417895216417039
c_stunting,m1c,factor(sdist)108,-0.16755371129236216,0.1884583234880704,-0.8890756756783336,0.37397821695582234
c_stunting,m1c,factor(sdist)109,0.2224474753682526,0.16491249564912652,1.3488818690946225,0.17739748743250477
c_stunting,m1c,factor(sdist)110,-0.062158273058821115,0.16316159262312657,-0.3809614263964397,0.703237852690117
c_stunting,m1c,factor(sdist)111,-0.16134996273010827,0.17196113560647835,-0.938293191429876,0.3481105066795759
c_stunting,m1c,factor(sdist)112,0.10195455227644709,0.1725840118339608,0.590753171125349,0.5546956834747001
c_stunting,m1c,factor(sdist)113,0.12291710540317088,0.16206277027496638,0.7584536855356824,0.4481926404334251
c_stunting,m1c,factor(sdist)114,-0.14719260307085347,0.1811341179735379,-0.812616666134411,0.41645217090550857
c_stunting,m1c,factor(sdist)115,0.3064271302534918,0.18717516653477617,1.637114238637844,0.10162985811505074
c_stunting,m1c,factor(sdist)116,0.4004878774524118,0.1846234197346817,2.169214924238454,0.030083725578492062
c_stunting,m1c,factor(sdist)117,-0.09784597348490241,0.1761472345999745,-0.5554783400778781,0.5785767054477788
c_stunting,m1c,factor(sdist)118,0.1899643279074361,0.16039458798404183,1.1843562198391397,0.2362928876283946
c_stunting,m1c,factor(sdist)119,-0.24484806373420268,0.1834100735430193,-1.3349760948477725,0.18190663201259083
c_stunting,m1c,factor(sdist)120,0.120099933325179,0.17328129961385208,0.693092293241193,0.48826353051932836
c_stunting,m1c,factor(sdist)121,-0.036206930092211084,0.174242291073814,-0.20779645325527082,0.8353910295758471
c_stunting,m1c,factor(sdist)122,-0.3722605943888031,0.1881953938825961,-1.9780536957298451,0.04794290401477832
c_stunting,m1c,factor(sdist)123,0.027674275730827497,0.1681660740461912,0.164565153154649,0.8692887192796603
c_stunting,m1c,factor(sdist)124,-0.036883965612558994,0.18679462420879955,-0.19745731853251833,0.8434726448920896
c_stunting,m1c,factor(sdist)125,0.26255879335825433,0.15778611479452598,1.6640171012523288,0.09613216922686647
c_stunting,m1c,factor(sdist)126,0.01869528569498322,0.1746687583705734,0.10703279664540645,0.914764548152699
c_stunting,m1c,factor(sdist)127,0.04937216877168332,0.19141437737099443,0.2579334397436168,0.7964621995779554
c_stunting,m1c,factor(sdist)128,0.38604777991323325,0.15771702885739544,2.4477241469105397,0.014388784780666375
c_stunting,m1c,factor(sdist)129,0.13310938013046272,0.16633011603892373,0.8002722735990465,0.4235671145089245
c_stunting,m1c,factor(sdist)130,0.049044197231026654,0.18392975395092495,0.26664634827985656,0.7897455299480515
c_stunting,m1c,factor(sdist)131,-0.18997068508164383,0.16766799008066335,-1.1330170117161353,0.2572271863233305
c_stunting,m1c,factor(sdist)132,-0.13977284572062237,0.15927866931857554,-0.8775364982555242,0.3802108851523157
c_stunting,m1c,factor(sdist)134,0.09274990203483095,0.16183219806851143,0.5731239094680368,0.5665703241886282
c_stunting,m1c,factor(sdist)136,0.20166878870083915,0.16068194863454002,1.2550805514533612,0.20947119711631618
c_stunting,m1c,factor(sdist)137,0.18140811324390899,0.15607701608035934,1.1622987022670104,0.24513465481935046
c_stunting,m1c,factor(sdist)138,0.06516584451874613,0.1631654027189513,0.39938518480534024,0.6896157124564313
c_stunting,m1c,factor(sdist)139,-0.17569023689747473,0.16766785047929603,-1.0478468972748556,0.294727869126564
c_stunting,m1c,factor(sdist)141,-0.09519656545418213,0.19303402745948195,-0.4931595051248879,0.6219078921063177
c_stunting,m1c,factor(sdist)142,0.13496127791643375,0.15594188559111677,0.8654588047646502,0.3868023622146485
c_stunting,m1c,factor(sdist)143,-0.0246423635490272,0.15557571505723514,-0.15839466680234418,0.8741481799235381
c_stunting,m1c,factor(sdist)144,0.15524582761944952,0.15748389927289205,0.9857885684582629,0.3242545043155992
c_stunting,m1c,factor(sdist)145,0.03641567924323402,0.16301546692422136,0.22338787803590474,0.8232370103912185
c_stunting,m1c,factor(sdist)146,0.07850651713485553,0.16582523807133592,0.47342924423291355,0.6359146081456477
c_stunting,m1c,factor(sdist)147,0.33572298965913205,0.15545953220966166,2.1595522956183655,0.030824858213733992
c_stunting,m1c,factor(sdist)148,0.2812760935547561,0.15375435963343806,1.8293861339954158,0.06736377867573641
c_stunting,m1c,factor(sdist)150,0.27466568119702806,0.16062838454692843,1.7099448641767485,0.08729899700486374
c_stunting,m1c,factor(sdist)151,0.1850785991510859,0.1690596919870857,1.0947529655100985,0.2736443653205127
