phase,c_age,variable,estimate,lci,uci,type
2,28,c_underweight,28.70276683837633,25.505931158382396,31.89960251837027,Proportion
2,28,c_wasting,15.114722655828903,12.57152432167038,17.657920989987424,Proportion
2,28,c_overweight,2.3807210413249207,1.163110235161021,3.5983318474888204,Proportion
2,29,c_stunting,35.33392733290196,31.912997290562316,38.75485737524159,Proportion
2,29,c_underweight,28.535823340440725,25.267245033448653,31.804401647432794,Proportion
2,29,c_wasting,14.61840592386691,12.013967906843963,17.222843940889852,Proportion
2,29,c_overweight,0.6936860988882503,0.227624471828665,1.1597477259478355,Proportion
2,30,c_stunting,36.672310424247826,32.979381374386236,40.36523947410942,Proportion
2,30,c_underweight,28.608099779848313,25.221496173307106,31.994703386389517,Proportion
2,30,c_wasting,13.315965721904629,10.906703641759794,15.725227802049464,Proportion
2,30,c_overweight,1.7381432589524966,0.7092806003279596,2.7670059175770336,Proportion
2,31,c_stunting,38.628154252989006,34.85620309602871,42.400105409949305,Proportion
2,31,c_underweight,29.00571215581379,25.46114473442078,32.550279577206794,Proportion
2,31,c_wasting,12.397421359609266,9.91963928226571,14.875203436952821,Proportion
2,31,c_overweight,1.4452284861817108,0.3205267076009226,2.569930264762499,Proportion
2,32,c_stunting,40.21574050995207,36.27611337786915,44.15536764203499,Proportion
2,32,c_underweight,31.223287537005774,27.769377489984276,34.67719758402727,Proportion
2,32,c_wasting,15.924951559063445,13.0505965400613,18.79930657806559,Proportion
2,32,c_overweight,1.8675248688937878,0.939713564211921,2.7953361735756546,Proportion
2,33,c_stunting,44.67649687702683,40.7055019415148,48.64749181253886,Proportion
2,33,c_underweight,37.41396822686715,33.53469590747296,41.293240546261345,Proportion
2,33,c_wasting,16.527941609070794,13.521841507976509,19.534041710165077,Proportion
2,33,c_overweight,1.6096850509678418,0.7065900079468513,2.512780093988832,Proportion
2,34,c_stunting,43.50921257842321,39.651867391728544,47.366557765117875,Proportion
2,34,c_underweight,33.1149081326341,29.35573794295322,36.874078322314986,Proportion
2,34,c_wasting,14.204299169591472,11.412757082654318,16.995841256528628,Proportion
2,34,c_overweight,1.474838429221532,0.5317025094349344,2.4179743490081296,Proportion
2,35,c_stunting,43.967496559431446,40.00668115997749,47.9283119588854,Proportion
2,35,c_underweight,35.35916590755712,31.60666980045537,39.11166201465887,Proportion
2,35,c_wasting,16.22800608534635,13.330694816749853,19.125317353942847,Proportion
2,35,c_overweight,2.4657585683807675,1.2728811239678994,3.6586360127936355,Proportion
2,36,c_stunting,39.735062784910895,35.93393740984167,43.53618815998012,Proportion
2,36,c_underweight,28.87608358653454,25.484071630177652,32.26809554289143,Proportion
2,36,c_wasting,14.01143963436696,11.28462996038247,16.73824930835145,Proportion
2,36,c_overweight,2.414256777328333,1.1778698602547972,3.6506436944018685,Proportion
2,37,c_stunting,34.498874432000875,30.746444430908838,38.25130443309291,Proportion
2,37,c_underweight,28.601780336941356,25.0976373288711,32.10592334501161,Proportion
2,37,c_wasting,13.750643852298538,11.169244008357653,16.332043696239424,Proportion
2,37,c_overweight,2.1265656639337243,1.0435893628698438,3.2095419649976047,Proportion
2,38,c_stunting,39.52837901595435,35.99984266672402,43.05691536518468,Proportion
2,38,c_underweight,28.33753818852886,25.095959419139604,31.579116957918117,Proportion
2,38,c_wasting,11.095112186113951,8.933431447654955,13.256792924572947,Proportion
2,38,c_overweight,2.660498734336855,1.3797113305371442,3.9412861381365656,Proportion
2,39,c_stunting,38.33938347551276,34.802997578597434,41.87576937242809,Proportion
2,39,c_underweight,27.153211420389383,23.909126254574193,30.397296586204575,Proportion
2,39,c_wasting,12.97140182133585,10.54781999791179,15.394983644759908,Proportion
2,39,c_overweight,1.5144930107167567,0.8780582588003433,2.15092776263317,Proportion
2,40,c_stunting,36.36432716059731,32.72416168578628,40.00449263540834,Proportion
2,40,c_underweight,27.34250186167856,23.861017947940528,30.823985775416592,Proportion
2,40,c_wasting,11.616631459141871,9.00360182251465,14.229661095769092,Proportion
2,40,c_overweight,2.3303902479093845,1.1083180604353253,3.5524624353834438,Proportion
2,41,c_stunting,38.48607303936454,35.000689615407566,41.97145646332152,Proportion
2,41,c_underweight,30.879012135461608,27.53090486028111,34.2271194106421,Proportion
2,41,c_wasting,13.145415653683331,10.773120377760991,15.517710929605673,Proportion
2,41,c_overweight,2.0527695997659685,0.8369327648844657,3.268606434647472,Proportion
2,42,c_stunting,38.49981417168238,34.864569104667645,42.13505923869712,Proportion
2,42,c_underweight,32.663810385235884,29.235771546249318,36.09184922422246,Proportion
2,42,c_wasting,12.613020530333522,10.296589535319006,14.929451525348036,Proportion
2,42,c_overweight,1.9790493619437397,1.0780508015351835,2.8800479223522957,Proportion
2,43,c_stunting,36.492685675439134,32.91146298059877,40.0739083702795,Proportion
2,43,c_underweight,33.25863031294312,29.773101755694853,36.74415887019139,Proportion
2,43,c_wasting,14.196201372981895,11.525814532648852,16.86658821331494,Proportion
2,43,c_overweight,1.2516115219881683,0.4727351215304311,2.030487922445906,Proportion
2,44,c_stunting,39.022445360052004,35.00059755484962,43.04429316525439,Proportion
2,44,c_underweight,31.83804092450533,27.978851801462636,35.697230047548025,Proportion
2,44,c_wasting,14.132858567292935,11.271534221057241,16.99418291352863,Proportion
2,44,c_overweight,3.0796410485486385,1.2046069726362847,4.954675124460993,Proportion
2,45,c_stunting,38.813834510280124,34.640038434444556,42.987630586115685,Proportion
2,45,c_underweight,29.06774858579149,25.40152827894086,32.733968892642125,Proportion
2,45,c_wasting,12.387921550986796,9.671915295360243,15.10392780661335,Proportion
2,45,c_overweight,3.415283971710179,1.706572860730197,5.123995082690161,Proportion
2,46,c_stunting,45.41153113150478,41.19041311047288,49.63264915253668,Proportion
2,46,c_underweight,37.46959374223828,33.24430251586452,41.69488496861205,Proportion
2,46,c_wasting,16.72093924712318,13.435313048327908,20.00656544591845,Proportion
2,46,c_overweight,2.2509264606655917,1.2305853201520442,3.271267601179139,Proportion
2,47,c_stunting,39.21435388258914,35.192919363313166,43.23578840186511,Proportion
2,47,c_underweight,31.960543345040705,28.109611208142876,35.81147548193853,Proportion
2,47,c_wasting,13.783931918657599,10.930478023688563,16.637385813626636,Proportion
2,47,c_overweight,2.1731883170516926,0.7701888465893486,3.576187787514036,Proportion
2,48,c_stunting,36.690066917744325,32.906620348112234,40.47351348737641,Proportion
2,48,c_underweight,30.898569335589443,27.364113505389454,34.43302516578943,Proportion
2,48,c_wasting,11.616400721407185,9.251136527316591,13.981664915497777,Proportion
2,48,c_overweight,1.935464471738234,0.717134097943431,3.1537948455330373,Proportion
2,49,c_stunting,32.901527397192154,29.44955225946837,36.35350253491594,Proportion
2,49,c_underweight,27.275428819471852,23.94344017300447,30.607417465939236,Proportion
2,49,c_wasting,12.221911092954171,9.733698414802083,14.71012377110626,Proportion
2,49,c_overweight,2.3176946677752372,1.3736104600505963,3.261778875499878,Proportion
2,50,c_stunting,26.4931877425592,23.305718632690397,29.680656852428,Proportion
2,50,c_underweight,25.13173675355582,21.990383104031487,28.273090403080158,Proportion
2,50,c_wasting,13.238516215827193,10.812368220578476,15.66466421107591,Proportion
2,50,c_overweight,1.2076515903467857,0.4698035761347814,1.94549960455879,Proportion
2,51,c_stunting,28.961666493374853,25.60020788617468,32.32312510057503,Proportion
2,51,c_underweight,27.211118922045497,23.85087566862599,30.571362175465005,Proportion
2,51,c_wasting,13.291293622830286,10.760888922710713,15.821698322949858,Proportion
2,51,c_overweight,2.4504483420265286,1.1661498359476103,3.7347468481054467,Proportion
2,52,c_stunting,32.16660475945828,28.75582261616443,35.57738690275213,Proportion
2,52,c_underweight,26.51974390339868,23.252168905249615,29.787318901547742,Proportion
2,52,c_wasting,11.39466473648907,9.324754369662946,13.464575103315193,Proportion
2,52,c_overweight,2.160913347447649,0.8518613160486851,3.469965378846614,Proportion
2,53,c_stunting,29.705683964136803,26.30955499861716,33.10181292965645,Proportion
2,53,c_underweight,28.328130883084167,25.22698091597993,31.429280850188405,Proportion
2,53,c_wasting,11.470888038958751,9.24802122386375,13.693754854053752,Proportion
2,53,c_overweight,1.8222828821157087,0.8729755805028864,2.7715901837285313,Proportion
2,54,c_stunting,29.754054863649433,26.355482495773618,33.152627231525244,Proportion
2,54,c_underweight,28.746870436326837,25.48179957189829,32.01194130075539,Proportion
2,54,c_wasting,14.834569704032335,12.31933477731266,17.34980463075201,Proportion
2,54,c_overweight,1.8466940456765197,0.8551491599296135,2.838238931423426,Proportion
2,55,c_stunting,34.522775835026145,30.875844169807216,38.16970750024507,Proportion
2,55,c_underweight,28.790416734561337,25.331846369572176,32.2489870995505,Proportion
2,55,c_wasting,12.753572358107165,10.439597566804991,15.067547149409338,Proportion
2,55,c_overweight,1.8624958786786359,0.9334198373564531,2.791571920000819,Proportion
2,56,c_stunting,33.92003387241724,30.05547412165157,37.784593623182914,Proportion
2,56,c_underweight,32.33312286549527,28.616844516792078,36.049401214198454,Proportion
2,56,c_wasting,14.245519293757274,11.30730946032415,17.1837291271904,Proportion
2,56,c_overweight,1.6261752855876697,0.5536024896059135,2.6987480815694256,Proportion
2,57,c_stunting,36.833567280691334,33.242635158843235,40.424499402539425,Proportion
2,57,c_underweight,32.7893337796629,29.28578634831706,36.292881211008726,Proportion
2,57,c_wasting,12.661828929502237,10.200300159677077,15.123357699327395,Proportion
2,57,c_overweight,0.8061442465109221,0.1445724572309971,1.467716035790847,Proportion
2,58,c_stunting,34.09085673907813,30.568085243285815,37.61362823487045,Proportion
2,58,c_underweight,30.31202095277153,26.84485149498738,33.77919041055568,Proportion
2,58,c_wasting,13.811931900039475,11.191170697293257,16.43269310278569,Proportion
2,58,c_overweight,2.0941748659548916,1.00665355324601,3.181696178663773,Proportion
2,59,c_stunting,39.276638993649534,35.004758697354646,43.54851928994442,Proportion
2,59,c_underweight,35.73690664744223,30.80408766957097,40.669725625313504,Proportion
2,59,c_wasting,16.361223662741622,11.224716901333695,21.497730424149548,Proportion
2,59,c_overweight,2.729955405530766,1.4249219884625308,4.034988822599002,Proportion
